candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
14859,27,Bachelors,Tier 2,7.66,0,2,1,1,3.31,2,0,9.5,1,7.12,439,Mid-size
14861,25,Bachelors,Tier 2,6.37,2,4,2,1,2.0,1,0,14.5,1,4.99,223,Startup
14862,29,Masters,Tier 1,7.79,1,1,4,1,1.54,0,0,11.5,0,7.03,352,MNC
14863,34,Bachelors,Tier 3,7.57,3,3,1,4,3.36,0,0,14.0,1,3.86,587,Mid-size
14865,32,Masters,Tier 2,7.36,2,5,1,3,0.08,0,0,16.5,0,8.12,395,Mid-size
14866,24,Masters,Tier 2,7.17,1,4,1,1,1.82,0,0,11.5,1,3.3,427,Mid-size
14868,33,Masters,Tier 2,7.98,2,1,4,1,0.31,0,0,11.5,1,5.9,403,MNC
14869,28,Bachelors,Tier 2,7.28,1,1,1,1,2.03,1,0,6.5,1,3.87,433,MNC
14870,21,Masters,Tier 2,6.33,0,3,2,1,1.28,2,0,13.5,0,5.94,141,MNC
14871,28,Bachelors,Tier 1,6.49,0,2,5,0,3.24,1,0,15.0,1,4.36,286,Startup
14872,25,Masters,Tier 2,7.31,2,5,1,1,1.21,0,0,13.5,1,5.91,542,MNC
14874,34,Bachelors,Tier 2,8.82,3,3,4,0,0.7,0,0,14.0,1,8.17,443,MNC
14875,31,Masters,Tier 1,7.38,1,2,2,1,0.83,0,0,9.5,1,8.42,310,MNC
14876,21,Bachelors,Tier 2,7.4,0,6,1,0,0.39,1,0,15.0,0,7.25,523,Mid-size
14878,22,Masters,Tier 3,7.36,1,4,2,0,1.13,1,0,13.0,0,9.52,504,Mid-size
14879,24,Bachelors,Tier 1,6.99,0,2,3,2,0.99,0,0,13.0,1,7.8,319,MNC
14880,28,Bachelors,Tier 2,6.41,1,1,4,2,0.71,1,0,14.0,1,3.24,372,Mid-size
14881,25,Masters,Tier 2,8.33,3,1,5,3,1.37,0,0,16.5,1,8.73,383,Startup
14882,21,Bachelors,Tier 2,7.31,1,0,4,1,0.2,0,0,9.5,1,4.4,654,MNC
14883,27,Bachelors,Tier 1,8.84,3,2,3,0,1.6,0,0,10.0,0,7.05,158,Mid-size
14886,23,Bachelors,Tier 2,6.66,0,4,3,2,0.04,1,0,18.0,1,9.23,554,Mid-size
14887,32,Masters,Tier 1,8.83,1,6,3,0,1.5,0,0,18.0,0,6.06,654,Startup
14889,26,Bachelors,Tier 2,8.12,2,2,5,2,0.25,1,0,18.0,0,9.63,541,MNC
14891,26,Bachelors,Tier 2,6.59,1,3,3,1,0.85,0,0,13.5,1,7.79,390,Mid-size
14892,33,Bachelors,Tier 2,8.09,2,3,5,0,0.57,0,0,16.0,1,6.28,460,Mid-size
14893,31,Bachelors,Tier 3,7.64,1,5,2,1,0.04,1,0,16.5,1,3.65,598,MNC
14894,31,Bachelors,Tier 2,7.4,2,0,4,2,3.8,0,0,11.0,0,8.54,597,Startup
14895,26,PhD,Tier 1,7.16,1,1,1,2,3.37,0,0,7.0,1,3.53,217,Startup
14896,33,Masters,Tier 2,7.68,0,5,3,0,3.17,1,0,17.0,1,3.48,373,Mid-size
14897,21,Bachelors,Tier 2,7.61,2,4,2,1,1.19,0,0,13.5,1,6.76,307,MNC
14900,26,Bachelors,Tier 3,8.98,2,1,2,1,2.24,1,0,8.5,1,5.96,687,Mid-size
14901,28,PhD,Tier 3,7.48,1,6,2,0,2.63,0,0,16.0,0,3.96,523,Mid-size
14904,25,Bachelors,Tier 1,8.42,2,4,2,0,0.11,0,0,12.0,0,4.44,534,Mid-size
14906,22,Bachelors,Tier 2,7.09,2,3,5,1,1.13,1,0,18.5,1,8.66,454,MNC
14911,27,Bachelors,Tier 1,6.68,1,4,2,2,0.26,0,0,15.0,1,4.8,232,Mid-size
14913,32,Bachelors,Tier 3,7.98,1,6,3,0,1.6,0,0,18.0,1,8.18,255,MNC
14914,33,Bachelors,Tier 1,5.99,0,3,5,0,2.3,1,0,17.0,0,7.24,487,Mid-size
14915,29,Masters,Tier 1,6.91,1,4,1,0,0.6,0,0,10.0,0,5.74,677,MNC
14916,25,Masters,Tier 1,8.05,1,2,2,1,0.38,1,0,10.5,1,3.83,373,Startup
14917,22,Bachelors,Tier 1,6.78,2,2,4,0,0.54,1,0,13.0,1,8.47,345,Mid-size
14918,23,Bachelors,Tier 2,7.79,2,2,4,0,1.11,0,0,12.0,1,5.55,167,Mid-size
14921,33,Bachelors,Tier 3,7.31,0,2,3,0,3.53,0,0,10.0,1,8.17,480,Startup
14922,23,Bachelors,Tier 2,8.07,2,4,4,4,2.47,0,0,22.0,0,9.35,449,MNC
14923,32,Masters,Tier 3,7.08,1,4,2,0,0.09,0,0,12.0,1,9.45,464,Mid-size
14924,34,Bachelors,Tier 1,7.23,2,2,4,1,2.5,1,0,14.5,1,6.75,318,Startup
14928,26,Bachelors,Tier 1,8.21,0,1,3,2,0.29,0,0,11.0,1,6.21,409,Startup
14929,27,Masters,Tier 3,7.67,1,3,3,2,1.46,0,0,15.0,1,3.89,335,Startup
14931,30,Bachelors,Tier 3,6.74,3,4,1,0,1.5,0,0,10.0,1,3.89,443,Startup
14932,28,Bachelors,Tier 3,8.23,1,0,1,2,2.85,1,0,6.0,1,6.52,305,MNC
14933,29,Masters,Tier 2,7.85,1,4,4,1,1.41,2,0,19.5,1,6.93,319,Startup
14936,25,Bachelors,Tier 3,8.09,0,4,1,1,0.67,0,0,11.5,1,9.6,347,Startup
14943,21,Bachelors,Tier 1,5.94,0,4,5,3,1.56,2,0,24.5,1,3.87,532,MNC
14945,29,Masters,Tier 3,6.57,1,2,1,0,1.77,0,0,6.0,0,3.96,314,Mid-size
14946,25,Bachelors,Tier 1,8.81,1,2,3,0,3.78,1,0,11.0,1,9.99,588,MNC
14947,29,Bachelors,Tier 1,7.83,3,5,1,2,4.26,0,0,15.0,1,3.34,592,Startup
14948,30,Masters,Tier 3,7.79,0,3,2,1,1.09,2,0,13.5,1,6.09,368,MNC
14949,32,Bachelors,Tier 2,7.75,0,6,5,2,0.56,0,0,25.0,1,6.16,679,MNC
14950,33,Bachelors,Tier 2,8.46,1,3,5,2,0.8,1,0,20.0,1,5.1,401,Mid-size
14952,24,Bachelors,Tier 2,7.14,2,3,5,1,0.28,0,0,17.5,1,4.05,530,MNC
14953,25,Masters,Tier 1,7.72,1,2,4,1,0.78,0,0,13.5,1,8.49,471,Mid-size
14959,24,Bachelors,Tier 2,5.71,1,3,4,3,1.13,0,0,18.5,0,7.26,465,Startup
14960,25,Masters,Tier 2,8.54,0,2,4,2,0.37,0,0,15.0,1,5.72,619,Mid-size
14962,34,Masters,Tier 2,7.64,1,2,1,0,0.69,0,0,6.0,1,8.38,422,MNC
14964,31,Bachelors,Tier 1,8.46,1,5,2,1,0.3,0,0,15.5,1,3.73,419,MNC
14965,28,Bachelors,Tier 2,6.63,3,4,5,0,3.27,0,0,18.0,1,5.69,401,Startup
14966,27,Masters,Tier 2,8.96,0,2,2,0,0.06,0,0,8.0,1,8.43,516,MNC
14967,24,Bachelors,Tier 3,8.04,3,5,4,1,2.19,0,0,19.5,1,6.02,461,MNC
14968,26,Bachelors,Tier 2,8.03,2,0,3,0,0.21,0,0,6.0,1,5.33,470,Startup
14969,24,Masters,Tier 1,8.75,2,4,2,1,2.82,0,0,13.5,0,5.88,458,MNC
14972,32,Bachelors,Tier 1,8.53,3,2,2,1,0.86,0,0,9.5,1,6.45,384,Mid-size
14975,33,Bachelors,Tier 2,7.07,3,2,3,2,0.65,0,0,13.0,0,3.3,325,Startup
14976,33,Bachelors,Tier 1,7.3,0,5,5,0,3.6,0,0,20.0,0,6.91,486,Mid-size
14977,31,Bachelors,Tier 2,7.83,1,1,5,0,2.44,1,0,13.0,1,6.81,446,Mid-size
14979,21,Bachelors,Tier 1,6.45,1,6,3,0,3.58,1,0,19.0,1,7.87,484,MNC
14981,34,Masters,Tier 3,6.54,1,2,3,4,1.53,0,0,16.0,1,4.81,715,Mid-size
14982,30,Bachelors,Tier 2,7.08,3,2,1,3,1.01,0,0,10.5,1,5.41,421,MNC
14983,32,Masters,Tier 1,6.95,2,6,4,0,0.06,0,0,20.0,1,9.93,364,MNC
14985,24,Bachelors,Tier 2,8.23,2,7,4,0,0.87,0,0,22.0,1,8.33,341,Startup
14987,27,Bachelors,Tier 2,7.77,0,3,1,2,0.89,0,0,11.0,1,8.55,601,Startup
14988,33,Bachelors,Tier 2,7.23,1,2,2,1,3.05,1,0,10.5,1,8.38,294,Startup
14990,25,Bachelors,Tier 2,6.78,1,2,3,1,0.71,0,0,11.5,1,8.98,629,Mid-size
14992,29,Bachelors,Tier 3,7.94,0,1,5,0,1.0,0,0,12.0,1,7.06,386,MNC
14993,25,Bachelors,Tier 2,6.19,0,4,1,1,1.57,0,0,11.5,0,4.66,292,MNC
14994,29,Masters,Tier 1,7.84,2,2,2,2,4.36,0,0,11.0,1,5.79,485,MNC
14995,28,Masters,Tier 3,6.82,0,3,2,1,0.81,1,0,12.5,1,8.31,351,MNC
14996,24,Bachelors,Tier 3,6.37,0,1,4,0,2.1,0,0,10.0,0,7.56,341,Startup
14997,31,Bachelors,Tier 3,6.97,3,5,2,2,0.34,1,0,18.0,1,4.24,553,MNC
14998,31,Bachelors,Tier 2,8.11,2,5,5,2,0.41,2,0,25.0,1,3.36,398,MNC
14999,27,Masters,Tier 3,7.01,2,3,5,2,4.55,0,0,19.0,0,7.78,443,Mid-size
15000,25,Bachelors,Tier 3,8.0,1,6,1,1,0.34,0,0,15.5,0,4.76,306,MNC
15001,30,Bachelors,Tier 1,7.68,3,1,4,1,1.45,0,0,11.5,1,6.5,368,Startup
15002,24,Bachelors,Tier 2,8.42,0,5,1,0,0.24,1,0,13.0,0,8.23,361,Mid-size
15003,25,Bachelors,Tier 1,7.57,0,3,1,2,0.08,0,0,11.0,0,6.94,601,Mid-size
15004,25,Bachelors,Tier 2,7.69,1,5,2,4,3.51,1,0,21.0,0,3.58,523,Startup
15005,31,Bachelors,Tier 2,7.04,3,1,5,1,1.51,2,0,15.5,0,4.3,572,Startup
15006,29,Bachelors,Tier 2,7.33,2,2,4,3,1.73,0,0,16.5,1,4.54,552,Startup
15007,32,Masters,Tier 1,7.2,1,1,3,2,1.08,0,0,11.0,1,4.81,598,MNC
15009,26,Masters,Tier 2,7.28,2,6,3,0,0.08,0,0,18.0,1,6.53,491,MNC
15011,24,Masters,Tier 3,6.95,1,4,5,1,0.1,0,0,19.5,0,3.47,569,Mid-size
15013,34,Bachelors,Tier 3,6.27,0,0,3,3,0.7,1,0,11.5,0,9.89,504,MNC
15014,23,Bachelors,Tier 2,6.65,1,2,2,4,0.83,1,0,15.0,0,6.28,467,MNC
15016,25,Bachelors,Tier 2,8.42,2,3,2,2,3.41,0,0,13.0,1,8.94,592,Mid-size
15017,26,Bachelors,Tier 1,7.77,3,2,3,1,1.49,0,0,11.5,1,6.58,192,Mid-size
15018,31,Bachelors,Tier 2,8.16,1,2,1,2,1.0,1,0,10.0,0,7.95,519,MNC
15019,25,Bachelors,Tier 3,8.24,1,1,1,1,0.57,0,0,5.5,0,4.35,583,Mid-size
15020,22,Bachelors,Tier 2,6.94,1,5,1,1,1.71,0,0,13.5,1,7.82,187,Mid-size
15022,25,Bachelors,Tier 1,9.02,1,5,2,1,0.56,1,0,16.5,1,8.82,606,Startup
15023,29,Bachelors,Tier 2,8.37,3,2,1,0,1.09,0,0,6.0,1,3.59,390,MNC
15024,24,Bachelors,Tier 3,7.12,1,4,1,0,0.43,0,0,10.0,1,8.41,530,Startup
15025,32,Bachelors,Tier 1,5.66,1,2,3,1,2.07,0,0,11.5,1,3.7,466,Mid-size
15026,30,Bachelors,Tier 2,8.58,3,3,5,2,2.47,1,0,20.0,1,9.17,596,MNC
15027,22,Bachelors,Tier 3,6.99,1,1,3,0,0.31,0,0,8.0,1,5.13,299,Startup
15028,23,Bachelors,Tier 3,6.54,1,4,3,1,0.04,1,0,16.5,1,7.58,387,Startup
15030,29,Bachelors,Tier 1,7.75,0,3,4,1,0.47,0,0,15.5,1,5.56,542,Mid-size
15031,24,Bachelors,Tier 2,7.68,2,1,5,1,0.46,1,0,14.5,1,7.52,407,MNC
15036,22,Bachelors,Tier 3,7.66,2,6,4,2,1.48,1,0,24.0,0,8.65,359,Mid-size
15038,29,Masters,Tier 1,6.92,0,0,4,1,0.74,0,0,9.5,1,6.3,306,MNC
15040,23,Masters,Tier 2,7.73,2,4,2,2,0.66,1,0,16.0,1,5.9,558,MNC
15041,23,Bachelors,Tier 3,7.93,2,1,3,0,0.03,0,0,8.0,0,6.74,513,MNC
15042,32,Bachelors,Tier 2,7.41,1,1,5,1,0.36,1,0,14.5,1,3.14,343,Startup
15043,23,Bachelors,Tier 1,7.77,2,5,1,1,1.03,0,0,13.5,1,4.11,470,MNC
15044,26,Masters,Tier 3,7.72,1,1,3,0,3.37,2,0,10.0,0,7.49,428,MNC
15045,24,PhD,Tier 2,7.94,2,3,1,0,1.97,1,0,9.0,1,8.02,503,Mid-size
15046,28,Masters,Tier 3,8.65,1,4,4,1,0.65,0,0,17.5,1,7.08,517,Startup
15047,33,Bachelors,Tier 3,8.24,0,4,5,0,0.67,1,0,19.0,1,4.0,291,MNC
15049,33,Masters,Tier 2,7.08,2,4,2,1,0.17,2,0,15.5,1,5.49,267,Mid-size
15053,21,Masters,Tier 3,7.49,0,0,5,0,0.81,0,0,10.0,0,3.59,330,MNC
15054,29,Bachelors,Tier 2,6.25,1,0,2,2,1.26,0,0,7.0,1,9.23,408,MNC
15055,21,Masters,Tier 3,8.16,1,4,1,1,2.13,0,0,11.5,0,6.3,438,Startup
15056,26,Bachelors,Tier 1,7.11,0,4,2,2,2.43,0,0,15.0,0,8.21,508,Startup
15057,21,Masters,Tier 2,6.21,2,2,3,1,0.58,1,0,12.5,1,3.98,424,MNC
15059,30,Masters,Tier 1,8.0,2,6,2,1,2.4,2,0,19.5,1,4.65,625,Startup
15063,34,Masters,Tier 1,6.9,2,7,1,2,0.29,1,0,20.0,1,3.64,379,MNC
15064,30,Masters,Tier 1,7.35,2,3,5,0,3.33,0,0,16.0,1,4.68,338,MNC
15065,28,Bachelors,Tier 2,7.78,3,2,4,0,1.12,0,0,12.0,1,3.7,624,Mid-size
15066,32,PhD,Tier 1,8.66,2,2,3,0,1.27,1,0,11.0,1,7.84,445,MNC
15067,29,Bachelors,Tier 1,7.83,1,1,4,1,3.83,1,0,12.5,1,3.2,673,MNC
15068,26,Bachelors,Tier 2,6.38,1,6,2,0,2.33,0,0,16.0,1,7.32,563,MNC
15069,31,Masters,Tier 2,6.94,0,6,2,0,0.58,1,0,17.0,1,3.98,480,Mid-size
15070,29,Bachelors,Tier 3,7.64,3,6,4,2,0.23,1,0,24.0,1,9.62,504,Startup
15071,28,Bachelors,Tier 1,7.61,1,2,4,0,0.91,0,0,12.0,1,9.53,493,Mid-size
15072,29,Bachelors,Tier 2,7.93,1,4,3,0,4.45,0,0,14.0,1,4.58,340,Startup
15074,24,Bachelors,Tier 1,7.65,0,1,3,2,1.33,0,0,11.0,0,3.2,611,Startup
15076,27,Bachelors,Tier 3,8.39,0,3,3,1,0.43,1,0,14.5,0,6.66,415,Mid-size
15077,25,Masters,Tier 1,7.56,2,7,1,1,0.41,0,0,17.5,1,3.3,429,Startup
15078,25,Bachelors,Tier 2,8.6,2,3,3,2,0.91,0,0,15.0,1,5.4,334,Mid-size
15079,21,Bachelors,Tier 2,7.81,0,1,3,0,1.08,2,0,10.0,1,3.54,543,MNC
15080,22,Bachelors,Tier 3,6.31,1,5,1,2,0.46,0,0,15.0,1,5.75,557,MNC
15081,30,Masters,Tier 1,7.16,1,2,5,1,0.97,0,0,15.5,0,7.69,443,Startup
15082,23,Masters,Tier 3,7.44,1,2,3,0,0.04,1,0,11.0,0,6.29,289,Mid-size
15087,32,Masters,Tier 1,7.12,3,2,5,0,2.51,0,0,14.0,0,8.65,343,MNC
15088,30,Bachelors,Tier 2,7.77,2,2,5,1,2.43,0,0,15.5,1,3.95,271,Mid-size
15090,33,Bachelors,Tier 2,7.46,1,3,3,2,0.78,0,0,15.0,1,5.4,392,Mid-size
15091,34,Bachelors,Tier 3,8.09,0,2,2,0,1.4,1,0,9.0,1,4.58,507,MNC
15092,25,Masters,Tier 2,6.86,2,4,5,1,0.5,0,0,19.5,1,7.48,484,Startup
15093,33,Masters,Tier 3,7.94,3,2,2,2,0.32,0,0,11.0,1,6.2,425,Mid-size
15094,21,Bachelors,Tier 2,6.23,0,3,5,0,1.57,0,0,16.0,1,5.8,438,MNC
15095,32,Masters,Tier 2,7.47,1,0,4,1,0.89,0,0,9.5,0,7.15,439,Startup
15096,31,Bachelors,Tier 1,7.55,0,3,4,2,3.56,0,0,17.0,0,6.44,441,Startup
15098,29,Bachelors,Tier 2,8.49,1,1,2,0,0.14,0,0,6.0,1,6.91,513,MNC
15099,23,Bachelors,Tier 1,7.1,1,5,3,1,1.49,1,0,18.5,1,7.69,268,MNC
15100,23,Bachelors,Tier 1,6.41,1,3,5,1,2.38,1,0,18.5,0,3.19,554,Startup
15101,22,PhD,Tier 1,8.04,1,6,3,2,0.31,0,0,21.0,1,6.26,573,Startup
15103,32,Bachelors,Tier 3,8.44,1,2,3,1,1.53,0,0,11.5,1,4.3,486,MNC
15105,33,Masters,Tier 1,8.33,0,5,3,0,2.83,2,0,18.0,1,9.06,511,MNC
15108,30,Masters,Tier 3,8.02,2,4,1,1,2.08,0,0,11.5,1,5.93,608,MNC
15112,26,Masters,Tier 3,7.72,0,3,1,1,2.42,0,0,9.5,0,8.21,515,Startup
15113,30,PhD,Tier 2,7.86,1,2,1,1,1.97,0,0,7.5,1,9.32,383,Startup
15114,26,Bachelors,Tier 2,8.34,2,3,5,1,0.85,1,0,18.5,0,3.06,292,MNC
15115,33,Bachelors,Tier 2,7.5,2,4,3,2,0.24,0,0,17.0,1,4.52,522,Mid-size
15116,21,PhD,Tier 1,6.77,1,1,2,3,1.73,2,0,12.5,1,8.79,469,MNC
15117,26,Bachelors,Tier 3,7.82,0,3,5,2,0.94,0,0,19.0,1,7.69,527,Startup
15118,33,Bachelors,Tier 3,6.91,1,2,1,0,0.51,1,0,7.0,1,9.26,457,Startup
15119,34,Masters,Tier 2,8.03,1,0,4,2,0.32,0,0,11.0,0,3.4,338,Mid-size
15120,23,PhD,Tier 1,6.91,1,2,2,0,1.15,1,0,9.0,1,7.18,491,MNC
15121,31,Bachelors,Tier 1,7.27,2,1,5,0,1.45,0,0,12.0,0,6.98,405,MNC
15123,23,Bachelors,Tier 3,9.01,0,1,3,1,0.9,1,0,10.5,1,6.59,538,Startup
15126,31,Bachelors,Tier 1,7.48,1,2,1,0,0.03,1,0,7.0,1,4.91,344,MNC
15127,30,PhD,Tier 3,7.59,3,6,4,0,2.19,0,0,20.0,1,7.48,647,Mid-size
15128,31,Masters,Tier 1,7.0,1,3,1,1,0.09,0,0,9.5,1,6.28,456,MNC
15129,28,Bachelors,Tier 1,8.33,1,1,2,0,0.31,0,0,6.0,1,9.01,362,MNC
15130,33,Bachelors,Tier 3,8.04,0,3,5,1,0.31,1,0,18.5,0,5.4,293,MNC
15131,25,Masters,Tier 2,7.63,2,1,1,1,0.95,2,0,7.5,0,4.87,610,Mid-size
15132,24,Masters,Tier 3,8.93,2,1,1,0,2.33,0,0,4.0,1,9.89,281,MNC
15133,33,Masters,Tier 2,7.52,2,3,3,1,1.72,0,0,13.5,1,9.38,535,Startup
15134,29,Bachelors,Tier 2,7.25,0,3,1,2,3.28,1,0,12.0,1,3.2,436,Mid-size
15135,29,Bachelors,Tier 1,7.94,2,4,4,0,0.69,0,0,16.0,1,8.4,511,MNC
15136,21,Masters,Tier 1,6.96,3,1,2,3,1.69,2,0,12.5,1,3.77,613,MNC
15137,22,Masters,Tier 1,7.06,3,4,3,1,2.73,0,0,15.5,1,3.19,270,Mid-size
15139,25,Bachelors,Tier 1,6.26,3,0,2,0,3.99,0,0,4.0,1,4.89,241,MNC
15140,27,Bachelors,Tier 3,7.1,1,7,5,0,1.93,0,0,24.0,1,8.74,343,MNC
15144,32,Bachelors,Tier 3,6.98,1,4,2,0,0.69,1,0,13.0,1,5.93,383,MNC
15146,31,Masters,Tier 3,8.48,1,2,3,1,3.6,1,0,12.5,1,10.0,355,Mid-size
15147,32,Masters,Tier 2,7.33,0,0,1,3,0.33,0,0,6.5,1,7.97,405,Startup
15149,30,Masters,Tier 1,8.29,1,1,5,1,3.88,0,0,13.5,0,9.57,454,MNC
15150,32,Bachelors,Tier 1,7.1,0,3,5,1,0.45,0,0,17.5,1,3.8,500,Mid-size
15153,22,PhD,Tier 2,8.74,0,5,4,2,1.88,2,0,23.0,1,9.68,491,MNC
15154,22,Bachelors,Tier 1,8.08,3,5,1,1,0.78,0,0,13.5,1,4.48,531,Mid-size
15156,33,Bachelors,Tier 1,7.64,0,3,2,0,0.77,0,0,10.0,1,7.76,358,MNC
15157,24,Bachelors,Tier 1,8.87,3,2,4,0,0.44,0,0,12.0,1,4.73,170,MNC
15158,24,Bachelors,Tier 3,6.94,1,2,3,1,0.14,1,0,12.5,0,7.2,376,Startup
15159,27,Bachelors,Tier 2,8.16,1,1,4,1,1.09,0,0,11.5,1,4.8,357,MNC
15161,30,Masters,Tier 2,8.4,1,7,5,0,1.55,1,0,25.0,1,6.09,376,Mid-size
15162,33,PhD,Tier 3,7.45,1,3,1,0,1.32,1,0,9.0,1,6.7,179,MNC
15163,22,Masters,Tier 3,6.79,0,3,4,0,2.5,0,0,14.0,1,6.15,549,Mid-size
15165,23,Bachelors,Tier 2,7.59,2,4,4,2,1.88,0,0,19.0,0,5.09,173,MNC
15166,26,Bachelors,Tier 1,7.83,1,2,1,1,0.95,0,0,7.5,1,4.11,387,Mid-size
15167,23,Masters,Tier 3,7.74,0,3,2,0,2.09,0,0,10.0,1,3.33,442,MNC
15168,31,Bachelors,Tier 2,8.15,1,2,3,2,2.09,0,0,13.0,1,4.37,301,MNC
15169,25,Bachelors,Tier 2,7.33,1,4,4,1,0.04,1,0,18.5,1,7.07,409,Mid-size
15170,24,Bachelors,Tier 2,7.79,0,5,3,2,2.21,1,0,20.0,1,8.5,236,Mid-size
15171,23,Bachelors,Tier 2,6.79,3,2,5,0,1.34,0,0,14.0,1,4.18,506,MNC
15172,28,Masters,Tier 1,7.44,2,3,5,2,1.96,1,0,20.0,1,3.76,479,Mid-size
15173,34,Bachelors,Tier 3,8.34,2,0,2,1,0.12,1,0,6.5,0,8.25,462,Startup
15174,30,Bachelors,Tier 2,8.05,2,3,1,0,1.13,1,0,9.0,1,5.14,490,MNC
15175,23,Bachelors,Tier 2,7.71,0,2,5,0,2.78,1,0,15.0,0,9.66,464,Startup
15176,26,Bachelors,Tier 2,7.14,3,3,4,1,1.14,0,0,15.5,1,8.0,453,Startup
15177,33,Masters,Tier 1,7.57,1,3,3,0,1.98,0,0,12.0,1,5.29,388,MNC
15178,27,PhD,Tier 2,7.38,1,2,5,1,1.28,0,0,15.5,0,5.03,367,MNC
15179,27,Bachelors,Tier 2,8.69,0,2,4,1,0.85,0,0,13.5,0,6.67,472,Startup
15183,32,Masters,Tier 3,7.04,3,4,3,1,2.43,0,0,15.5,1,8.42,297,Startup
15184,30,Bachelors,Tier 3,6.65,1,3,4,1,0.52,0,0,15.5,0,6.6,249,Mid-size
15185,30,Bachelors,Tier 1,6.4,0,2,1,2,0.51,0,0,9.0,1,3.07,390,Mid-size
15186,24,Bachelors,Tier 2,8.73,3,2,1,2,1.21,0,0,9.0,1,7.71,262,Mid-size
15187,27,Bachelors,Tier 2,7.34,2,2,5,1,0.94,1,0,16.5,0,5.97,392,Startup
15188,22,Masters,Tier 1,7.2,1,1,5,1,1.81,1,0,14.5,1,6.58,412,MNC
15190,27,Bachelors,Tier 1,7.92,0,3,5,5,0.21,1,0,24.5,1,6.86,564,Startup
15194,32,Masters,Tier 3,6.59,2,5,2,0,1.65,0,0,14.0,1,4.7,180,Mid-size
15195,21,Masters,Tier 3,7.41,1,2,2,0,1.65,0,0,8.0,0,4.74,541,MNC
15196,32,Bachelors,Tier 2,6.63,0,4,5,0,0.49,0,0,18.0,1,5.65,380,Mid-size
15199,27,Bachelors,Tier 1,7.47,2,4,5,0,0.27,0,0,18.0,1,4.42,446,Startup
15200,24,Bachelors,Tier 3,7.52,1,7,2,0,0.82,0,0,18.0,1,6.8,444,Mid-size
15202,33,Masters,Tier 2,8.38,0,5,3,0,2.35,0,0,16.0,1,6.65,175,Mid-size
15203,31,PhD,Tier 2,8.69,1,6,3,2,2.58,0,0,21.0,0,6.04,760,Startup
15205,21,Bachelors,Tier 2,9.13,1,1,4,0,0.75,0,0,10.0,1,6.42,493,Startup
15206,26,Bachelors,Tier 2,6.39,1,2,5,2,2.27,0,0,17.0,1,5.81,607,Startup
15208,32,PhD,Tier 3,6.67,0,1,1,3,3.96,0,0,8.5,0,8.35,754,Mid-size
15212,26,PhD,Tier 3,6.22,1,2,5,2,3.02,0,0,17.0,1,6.75,763,Mid-size
15214,25,Bachelors,Tier 2,8.42,3,1,2,1,0.76,1,0,8.5,1,3.41,572,Startup
15215,27,Masters,Tier 1,7.63,0,5,4,1,0.51,0,0,19.5,1,6.69,127,Startup
15217,21,Masters,Tier 2,7.64,1,5,5,0,3.74,1,0,21.0,1,9.02,389,MNC
15219,30,Bachelors,Tier 3,8.85,1,5,4,0,3.98,0,0,18.0,0,4.68,390,Startup
15221,21,Masters,Tier 2,7.06,1,3,4,0,2.56,0,0,14.0,1,9.06,284,Startup
15222,32,Bachelors,Tier 1,8.82,2,3,5,1,0.11,2,0,19.5,1,9.57,340,Startup
15225,32,Bachelors,Tier 2,7.48,1,2,1,1,0.59,0,0,7.5,0,3.04,409,Startup
15229,30,Bachelors,Tier 1,6.59,3,6,1,1,0.34,0,0,15.5,1,8.81,362,Mid-size
15230,23,Bachelors,Tier 2,8.19,2,1,4,1,3.4,1,0,12.5,1,9.25,490,Startup
15231,27,Bachelors,Tier 2,5.85,1,2,1,1,3.61,0,0,7.5,1,4.31,371,MNC
15232,32,PhD,Tier 2,7.49,1,1,1,1,3.52,1,0,6.5,1,7.34,533,MNC
15233,28,Bachelors,Tier 2,7.08,2,4,3,1,1.5,0,0,15.5,0,9.42,330,Mid-size
15234,24,Bachelors,Tier 2,6.66,1,1,1,0,0.22,0,0,4.0,1,6.25,432,Startup
15235,32,Bachelors,Tier 2,8.53,1,3,2,0,1.09,1,0,11.0,1,3.72,489,MNC
15236,23,Bachelors,Tier 2,8.36,3,4,2,0,0.51,1,0,13.0,1,6.2,476,MNC
15241,26,Bachelors,Tier 3,7.23,3,2,4,1,0.9,0,0,13.5,0,9.96,374,MNC
15242,26,Bachelors,Tier 1,7.26,1,1,2,1,0.08,0,0,7.5,0,6.8,349,Mid-size
15243,29,Bachelors,Tier 2,6.63,1,6,1,0,1.95,0,0,14.0,1,6.32,453,MNC
15245,26,Bachelors,Tier 3,7.45,2,1,3,1,0.85,0,0,9.5,0,4.09,595,Startup
15246,32,Bachelors,Tier 2,7.68,0,3,5,1,2.75,1,0,18.5,0,4.32,187,MNC
15248,33,Bachelors,Tier 1,8.2,1,6,3,0,0.25,0,0,18.0,0,4.83,543,Startup
15249,31,Bachelors,Tier 2,8.43,1,2,1,0,0.29,1,0,7.0,0,8.59,266,MNC
15250,26,PhD,Tier 3,7.93,1,3,4,0,0.24,0,0,14.0,1,4.9,584,Startup
15251,34,Bachelors,Tier 3,8.86,1,0,5,2,0.38,0,0,13.0,1,3.23,183,Mid-size
15254,25,Bachelors,Tier 2,7.46,1,3,5,2,0.75,1,0,20.0,0,8.3,322,Startup
